name,description,category1,brand,price,images
"Mayfair","Van Dyck's elite Easi – Mayfair is almost maintenance free and used by some of the highest profile homes and companies throughout the world.","artificial-grass","Easi Grass","4","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/install15.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/mayfair-easigrass.jpg | "
"Oval: Olive Green","DURATURF provides endless creative landscaping solutions for the home and commercial environment. It is ideal for creating low-maintenance lawn effects in deep-shade areas, around pools, water features and pavers adding colour and underfoot softness to cement-screened areas. Constructed out of durable, tufted yarns, DURATURF is available in a range of pile heights, and is suitable for multiple applications.","artificial-grass","DuraTurf","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oval-olive-green-profile.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oval-olive-green.jpg | "
"Oval: Summer Green","DURATURF provides endless creative landscaping solutions for the home and commercial environment. It is ideal for creating low-maintenance lawn effects in deep-shade areas, around pools, water features and pavers adding colour and underfoot softness to cement-screened areas. Constructed out of durable, tufted yarns, DURATURF is available in a range of pile heights, and is suitable for multiple applications.","artificial-grass","DuraTurf","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oval-summer-green-profile.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oval-summer-green.jpg | "
"Parklands: Emerald Green","DURATURF provides endless creative landscaping solutions for the home and commercial environment. It is ideal for creating low-maintenance lawn effects in deep-shade areas, around pools, water features and pavers adding colour and underfoot softness to cement-screened areas. Constructed out of durable, tufted yarns, DURATURF is available in a range of pile heights, and is suitable for multiple applications.","artificial-grass","DuraTurf","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/parklands-profile-emerald-green.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/parklands-emerald-green.jpg | "
"Rye: Duo","DURATURF provides endless creative landscaping solutions for the home and commercial environment. It is ideal for creating low-maintenance lawn effects in deep-shade areas, around pools, water features and pavers adding colour and underfoot softness to cement-screened areas. Constructed out of durable, tufted yarns, DURATURF is available in a range of pile heights, and is suitable for multiple applications.","artificial-grass","DuraTurf","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/rye-duo-profile.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/rye-duo.jpg | "
"Soccer","Available for the back garden for your aspiring footballers.","artificial-grass","Easi Grass","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/soccer.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/soccer-easigrass.jpg | "
"Sport","Specially picked for the sports enthusiast.","artificial-grass","Easi Grass","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sport.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sport.jpg | "
"Tempo: Envy","DURATURF provides endless creative landscaping solutions for the home and commercial environment. It is ideal for creating low-maintenance lawn effects in deep-shade areas, around pools, water features and pavers adding colour and underfoot softness to cement-screened areas. Constructed out of durable, tufted yarns, DURATURF is available in a range of pile heights, and is suitable for multiple applications.","artificial-grass","DuraTurf","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/tempo-profile-envy-green.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/tempo-envy-green.jpg | "
"BKB Lifestyle","The perfect Parquet. BKB Parquet-engineered wood is made from sustainable fibre and is suitable for heavy-duty applications. Commercial and residential warrantees range from 10 to 20 years. This range of distinctive finishes make BKB perfect for any business or home.BKB is crafted using French Oak with a Bona Traffic top layer to ensure maximum strength. BKB is a 3 ply, 14mm engineered wood floor with a 3.5mm solid top layer. All BKB products are finished with 6 quotes of UV hardened lacquer and a BONA traffic coating for extra durable strength. LOC system on the floor ensures ease of installation.BKB only uses French Oak for extra stability and quality assurance.","engineered-wood","Azura","4","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/BKB-Lifestyle-Instalaltion.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/WHITE-WASH-OAK.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/WALNUT-IMPERIAL-CLASSIC.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/VINTAGE-OAK-ARCTIC.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/VINTAGE-ICE-AGE.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/OAK-UNFINISHED.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/MERBAU-IMPERIAL-CLASSIC.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/MERBAU-REGAL-CLASSIC.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/OAK-IVORY.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/OAK-KHAKI.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/OAK-LATIN.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/02/OAK-REGAL-CLASSIC.jpg | "
"FinOak","Specifications – HDF CoreFinOak comes unfinished with a 2mm wire brushed European Oak Rustic top face, on-top of a 7mm HDF core and a 1mm pine backer for greater dimensional stability. Fits together with a Licensed drop down valinge glue-less joining system.
Warranty: 25 years Limited Residential warranty.Specifications – Multilayer Core (FSC CERTIFIED)FinOak comes unfinished with a 3mm wire brushed European Oak Rustic top face, on-top of a 10mm Multilayer core and a 1mm pine backer for greater dimensional stability. Fits together with a Licensed drop down valinge glue-less joining system.
Warranty: 25 years Limited Residential warranty.","engineered-wood","Finfloor","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Smoke.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Loba-Invisible.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Grey.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Dark-Grey.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Corn-Silk.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Clear.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Cherry.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/08/FinOak-Bone.jpg | "
"Woodline Parquetry","Woodline Parquetry is available in a variety of sizes and finishes.Finishes include: Smoked, vertical grain, antique, marina, rustic, reclaimed, oiled, lacquered, matt, unfinished, distressed, weathered,fumed, brushed, hand-painted and hand-scraped.Pannel sized vary from: 2130 x 240 x 15mm, 1820 x 190 x 15mm / 1820 x 145 x 15mmBenefits of a Hevea core: Hevea is stronger than Spruce,Pine or Poplar. This greater board density offers enhanced dimensional stability and can better withstands external pressure such as temperature, moisture and air changeWarranty: 25 years Limited Residential warranty","engineered-wood","Finfloor","4","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Woodline-Parquetry-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/WP_BrazillianCherry3Strip.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/WP_Walnut3Strip.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/wallnut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/mackennaoak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/antiquerockiesoak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/brazilliancherry.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/eurooakclassic.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/eurooakrustc.jpg | "
"Constantia Shutters","Please note that Constantia Shutters are only available in the greater Durban Area at the moment and selected Gauteng stores.White Teak: A medium density timber with a fine, smooth grain and as such is ideal for shutters. It has a high strength to weight ratio and exceptional natural resilience, giving an excellent resistance to knocks and bumps.The timber carries a Forest Stewardship Council certificate which ensures that the timber is planted and harvested in an environmentally appropriate manner.Phoenixwood: A medium density timber with a more pronounced grain and texture. As with White Teak above, it also carries a Forest Stewardship Council Certificate. Phoenixwood is an ideal timber when used as shutters and blinds.Artwood: Artwood is a man made product made from extremely tough and durable materials called Acrylonitrile Butadiene Stryene (ABS). It is completely waterproof and recommended for areas of dampness and high humidity. The louvres have a cellular structure which creates pockets of air, providing a very high level of thermal resistance.Custom Craft: Custom Craft is a man made product manufactured from a combination of timber fibres and glue. It is extruded with a poloypropylene coating to give smooth, durable and even finish. It is dimensionally very stable and hard wearing.We offer a wide standard range of rich stains and paint colours. a total colour offering of 50 is available. Colours range from lustrous wood stains through to fashionable whites and greys.All Colours are UV treated to ensure that the colour is protected from the damaging of the sun rays.","shutters","Constantia","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/8.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/7.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/6.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/5.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/4.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/3.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/1.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/2.jpg | "
"Aluminium Blinds","Aluminium Venetian Blinds – Classically modern – a smart choice!The extremely popular Aluminium Venetian Blind offers superior light control with a sleek, modern look. Slats can be adjusted to let in just the right amount of light and the entire blind can be raised or lowered as desired.Aluminium is durable and never goes out of style, making this a practical and cost-effective option. These blinds are available in a huge variety of textures and can be customized to fit large and small windows.","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Aluminium-Blind.png | "
"Bamboo Blinds","Beautiful bamboo provides a natural ambience, in a range of designs tailored to meet your needs. Made from bamboo, jute and wood, these blinds blend perfectly into modern and traditional styles, filtering light to add a warm glow.Bamboo blinds can be designed as roll-up panel or Roman fold, with a solid integrated wooden head rail to ensure durability and ease of use. Woven wood blinds using the finest West African Mahoganies and European hardwoods are also available.","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Bamboo-Blinds.png | "
"Motorized Blinds","Motorized Blinds – offering you the ultimate in simplicity, safety and style.With the advantage of modern technology and home automation, you are able to take complete control of all of your window coverings from virtually any room in your home or office.All motorized blinds are controlled from either a handheld remote control , or a wall-switch. This makes it possible to raise, or lower your blinds in just a click of a button. Motorized shades can also be used in conjunction with a sun sensor and can be lifted or lowered according to the sun’s intensity.Motorized blinds are perfect solution for when the blinds are too heavy to lift, or when the blinds are in a hard to reach place. They are also perfect for when there are children in the house, and there are too many cords hanging from windows.","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Motorized-Blinds.png | "
"Roller Blinds","Roller blinds are an attractive, practical and cost-effective window dressing solution. These blinds are easy to operate and are available in a wide range of fabrics and colours, from block-out through to light-diffusing fabrics and even lace, to complement the style and décor of any room.Roller blinds can be effective alone or with fringes, tassels and other décor, and are operated using a simple spring roller or chain control system and are easily automated. They can be tailor made for interior or outdoor use.","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Roller-Blinds.png | "
"Vertical Blinds","Vertical Blinds – The perfect balance between light and privacy.Perfect for your home or office, vertical blinds are an elegant and cost effective option for sliding doors and large windows. They can be pulled back to reveal beautiful views or rotated to allow light in while still providing privacy, and also offer excellent insulation from outside heat. Vertical blinds are easy to clean and maintain and are available in a variety of colours and textures, adding a classy finishing touch to any room .","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Vertical-Blinds.png | "
"Wood Venetian Blinds","Wood Venetian Blinds – Luxurious, contemporary elegance.Add the warmth and natural elegance of wood to your windows, in a range of shades and slat widths to match your décor and furnishings. Wood Venetian Blinds are suitable for homes and offices, and are made to measure, ensuring that they fit your windows perfectly. Blending warmth with a natural, sleek style, Wood Venetian Blinds are the ideal finishing touch for any room. Wooden Venetian Blinds can be motorised too.","blinds","Blinds","","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/06/Wood-Venetian-Blinds.png | "
